Date,Year,month,Reservoir A,Storage Change,Storage Gain,Moving Max from Start Date,Initial Collection to Storage,Forward 30-day Moving Minimum,Positive Delta S,Refill Collection,Total Collection to Storage,Regulatory Collection to Storage,Storage Loss,Cumulative Initial Collection Between Reg Collections,Remaining Cumulative Reg Collection,WD,WD from Storage,Regulatory WD
2023-03-16,2023,3,205730,-870.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-870.0,0.0,15180.0,0.0,0.0,-870.0
2023-03-17,2023,3,204980,-750.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-750.0,0.0,14310.0,0.0,0.0,-750.0
2023-03-18,2023,3,204230,-750.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-750.0,0.0,13560.0,0.0,0.0,-750.0
2023-03-19,2023,3,203500,-730.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-730.0,0.0,12810.0,0.0,0.0,-730.0
2023-03-20,2023,3,203520,20.0,20.0,209950,0.0,191420.0,0.0,0.0,0.0,20.0,0.0,0.0,12100.0,0.0,0.0,0.0
2023-03-21,2023,3,202960,-560.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-560.0,0.0,12100.0,0.0,0.0,-560.0
2023-03-22,2023,3,201920,-1040.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-1040.0,0.0,11540.0,0.0,0.0,-1040.0
2023-03-23,2023,3,200660,-1260.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-1260.0,0.0,10500.0,0.0,0.0,-1260.0
2023-03-24,2023,3,198980,-1680.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-1680.0,0.0,9240.0,0.0,0.0,-1680.0
2023-03-25,2023,3,196820,-2160.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-2160.0,0.0,7560.0,0.0,0.0,-2160.0
2023-03-26,2023,3,194330,-2490.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-2490.0,0.0,5400.0,0.0,0.0,-2490.0
2023-03-27,2023,3,191420,-2910.0,0.0,209950,0.0,191420.0,0.0,0.0,0.0,0.0,-2910.0,0.0,2910.0,0.0,0.0,-2910.0
2023-03-28,2023,3,191700,280.0,280.0,209950,0.0,191700.0,280.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,2023,3,193760,2060.0,2060.0,209950,0.0,193760.0,2060.0,2060.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,2023,3,196100,2340.0,2340.0,209950,0.0,196100.0,2340.0,2340.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,2023,3,198370,2270.0,2270.0,209950,0.0,198370.0,2270.0,2270.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,2023,4,200350,1980.0,1980.0,209950,0.0,200350.0,1980.0,1980.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,2023,4,202070,1720.0,1720.0,209950,0.0,202070.0,1720.0,1720.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,2023,4,204000,1930.0,1930.0,209950,0.0,204000.0,1930.0,1930.0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,2023,4,204960,960.0,960.0,209950,0.0,204960.0,960.0,960.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,2023,4,205070,110.0,110.0,209950,0.0,205070.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,2023,4,205090,20.0,20.0,209950,0.0,205070.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0
2023-04-07,2023,4,205090,0.0,0.0,209950,0.0,205070.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2023-04-08,2023,4,205070,-20.0,0.0,209950,0.0,205070.0,0.0,0.0,0.0,0.0,-20.0,0.0,20.0,0.0,0.0,-20.0
2023-04-09,2023,4,205090,20.0,20.0,209950,0.0,205090.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,2023,4,205250,160.0,160.0,209950,0.0,205210.0,120.0,120.0,120.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0
2023-04-11,2023,4,205410,160.0,160.0,209950,0.0,205210.0,0.0,0.0,0.0,160.0,0.0,0.0,200.0,0.0,0.0,0.0
2023-04-12,2023,4,205440,30.0,30.0,209950,0.0,205210.0,0.0,0.0,0.0,30.0,0.0,0.0,230.0,0.0,0.0,0.0
2023-04-13,2023,4,205440,0.0,0.0,209950,0.0,205210.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0
2023-04-14,2023,4,205410,-30.0,0.0,209950,0.0,205210.0,0.0,0.0,0.0,0.0,-30.0,0.0,230.0,0.0,0.0,-30.0
2023-04-15,2023,4,205530,120.0,120.0,209950,0.0,205210.0,0.0,0.0,0.0,120.0,0.0,0.0,320.0,0.0,0.0,0.0
2023-04-16,2023,4,205570,40.0,40.0,209950,0.0,205210.0,0.0,0.0,0.0,40.0,0.0,0.0,360.0,0.0,0.0,0.0
2023-04-17,2023,4,205570,0.0,0.0,209950,0.0,205210.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0
2023-04-18,2023,4,205460,-110.0,0.0,209950,0.0,205210.0,0.0,0.0,0.0,0.0,-110.0,0.0,360.0,0.0,0.0,-110.0
2023-04-19,2023,4,205230,-230.0,0.0,209950,0.0,205210.0,0.0,0.0,0.0,0.0,-230.0,0.0,250.0,0.0,0.0,-230.0
2023-04-20,2023,4,205230,0.0,0.0,209950,0.0,205210.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2023-04-21,2023,4,205210,-20.0,0.0,209950,0.0,205210.0,0.0,0.0,0.0,0.0,-20.0,0.0,20.0,0.0,0.0,-20.0
2023-04-22,2023,4,205440,230.0,230.0,209950,0.0,205440.0,230.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,2023,4,205600,160.0,160.0,209950,0.0,205480.0,40.0,40.0,40.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0
2023-04-24,2023,4,205820,220.0,220.0,209950,0.0,205480.0,0.0,0.0,0.0,220.0,0.0,0.0,340.0,0.0,0.0,0.0
2023-04-25,2023,4,205500,-320.0,0.0,209950,0.0,205480.0,0.0,0.0,0.0,0.0,-320.0,0.0,340.0,0.0,0.0,-320.0
2023-04-26,2023,4,205530,30.0,30.0,209950,0.0,205480.0,0.0,0.0,0.0,30.0,0.0,0.0,50.0,0.0,0.0,0.0
2023-04-27,2023,4,205660,130.0,130.0,209950,0.0,205480.0,0.0,0.0,0.0,130.0,0.0,0.0,180.0,0.0,0.0,0.0
2023-04-28,2023,4,205710,50.0,50.0,209950,0.0,205480.0,0.0,0.0,0.0,50.0,0.0,0.0,230.0,0.0,0.0,0.0
2023-04-29,2023,4,206010,300.0,300.0,209950,0.0,205480.0,0.0,0.0,0.0,300.0,0.0,0.0,530.0,0.0,0.0,0.0
2023-04-30,2023,4,206010,0.0,0.0,209950,0.0,205480.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0
2023-05-01,2023,5,205980,-30.0,0.0,209950,0.0,205480.0,0.0,0.0,0.0,0.0,-30.0,0.0,530.0,0.0,0.0,-30.0
2023-05-02,2023,5,205890,-90.0,0.0,209950,0.0,205480.0,0.0,0.0,0.0,0.0,-90.0,0.0,500.0,0.0,0.0,-90.0
2023-05-03,2023,5,205620,-270.0,0.0,209950,0.0,205480.0,0.0,0.0,0.0,0.0,-270.0,0.0,410.0,0.0,0.0,-270.0
2023-05-04,2023,5,205480,-140.0,0.0,209950,0.0,205480.0,0.0,0.0,0.0,0.0,-140.0,0.0,140.0,0.0,0.0,-140.0
2023-05-05,2023,5,205890,410.0,410.0,209950,0.0,205780.0,300.0,300.0,300.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0
2023-05-06,2023,5,206080,190.0,190.0,209950,0.0,205780.0,0.0,0.0,0.0,190.0,0.0,0.0,300.0,0.0,0.0,0.0
2023-05-07,2023,5,205960,-120.0,0.0,209950,0.0,205780.0,0.0,0.0,0.0,0.0,-120.0,0.0,300.0,0.0,0.0,-120.0
2023-05-08,2023,5,205940,-20.0,0.0,209950,0.0,205780.0,0.0,0.0,0.0,0.0,-20.0,0.0,180.0,0.0,0.0,-20.0
2023-05-09,2023,5,206080,140.0,140.0,209950,0.0,205780.0,0.0,0.0,0.0,140.0,0.0,0.0,300.0,0.0,0.0,0.0
2023-05-10,2023,5,206080,0.0,0.0,209950,0.0,205780.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0
2023-05-11,2023,5,206030,-50.0,0.0,209950,0.0,205780.0,0.0,0.0,0.0,0.0,-50.0,0.0,300.0,0.0,0.0,-50.0
2023-05-12,2023,5,205960,-70.0,0.0,209950,0.0,205780.0,0.0,0.0,0.0,0.0,-70.0,0.0,250.0,0.0,0.0,-70.0
2023-05-13,2023,5,206010,50.0,50.0,209950,0.0,205780.0,0.0,0.0,0.0,50.0,0.0,0.0,230.0,0.0,0.0,0.0
2023-05-14,2023,5,205780,-230.0,0.0,209950,0.0,205780.0,0.0,0.0,0.0,0.0,-230.0,0.0,230.0,0.0,0.0,-230.0
2023-05-15,2023,5,206080,300.0,300.0,209950,0.0,206080.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,2023,5,206190,110.0,110.0,209950,0.0,206080.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0
2023-05-17,2023,5,206210,20.0,20.0,209950,0.0,206080.0,0.0,0.0,0.0,20.0,0.0,0.0,130.0,0.0,0.0,0.0
2023-05-18,2023,5,206080,-130.0,0.0,209950,0.0,206080.0,0.0,0.0,0.0,0.0,-130.0,0.0,130.0,0.0,0.0,-130.0
2023-05-19,2023,5,206170,90.0,90.0,209950,0.0,206170.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20,2023,5,206420,250.0,250.0,209950,0.0,206420.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21,2023,5,206810,390.0,390.0,209950,0.0,206760.0,340.0,340.0,340.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2023-05-22,2023,5,207680,870.0,870.0,209950,0.0,206670.0,0.0,0.0,0.0,870.0,0.0,0.0,920.0,0.0,0.0,0.0
2023-05-23,2023,5,208130,450.0,450.0,209950,0.0,206080.0,0.0,0.0,0.0,450.0,0.0,0.0,1370.0,0.0,0.0,0.0
2023-05-24,2023,5,207930,-200.0,0.0,209950,0.0,205570.0,0.0,0.0,0.0,0.0,-200.0,0.0,1370.0,0.0,0.0,-200.0
2023-05-25,2023,5,207540,-390.0,0.0,209950,0.0,205370.0,0.0,0.0,0.0,0.0,-390.0,0.0,1170.0,0.0,0.0,-390.0
2023-05-26,2023,5,207220,-320.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-320.0,0.0,780.0,0.0,0.0,-320.0
2023-05-27,2023,5,207060,-160.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-160.0,0.0,460.0,0.0,0.0,-160.0
2023-05-28,2023,5,207240,180.0,180.0,209950,0.0,205280.0,0.0,0.0,0.0,180.0,0.0,0.0,480.0,0.0,0.0,0.0
2023-05-29,2023,5,207200,-40.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-40.0,0.0,480.0,0.0,0.0,-40.0
2023-05-30,2023,5,207220,20.0,20.0,209950,0.0,205280.0,0.0,0.0,0.0,20.0,0.0,0.0,460.0,0.0,0.0,0.0
2023-05-31,2023,5,207040,-180.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-180.0,0.0,460.0,0.0,0.0,-180.0
2023-06-01,2023,6,207040,0.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0
2023-06-02,2023,6,207060,20.0,20.0,209950,0.0,205280.0,0.0,0.0,0.0,20.0,0.0,0.0,300.0,0.0,0.0,0.0
2023-06-03,2023,6,206880,-180.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-180.0,0.0,300.0,0.0,0.0,-180.0
2023-06-04,2023,6,207150,270.0,270.0,209950,0.0,205280.0,0.0,0.0,0.0,270.0,0.0,0.0,390.0,0.0,0.0,0.0
2023-06-05,2023,6,207040,-110.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-110.0,0.0,390.0,0.0,0.0,-110.0
2023-06-06,2023,6,206990,-50.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-50.0,0.0,280.0,0.0,0.0,-50.0
2023-06-07,2023,6,206920,-70.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-70.0,0.0,230.0,0.0,0.0,-70.0
2023-06-08,2023,6,206880,-40.0,0.0,209950,0.0,205280.0,0.0,0.0,0.0,0.0,-40.0,0.0,160.0,0.0,0.0,-40.0
2023-06-09,2023,6,206880,0.0,0.0,209950,0.0,205180.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0
2023-06-10,2023,6,206760,-120.0,0.0,209950,0.0,205090.0,0.0,0.0,0.0,0.0,-120.0,0.0,120.0,0.0,0.0,-120.0
2023-06-11,2023,6,206990,230.0,230.0,209950,0.0,204890.0,0.0,0.0,0.0,230.0,0.0,0.0,230.0,0.0,0.0,0.0
2023-06-12,2023,6,206810,-180.0,0.0,209950,0.0,204890.0,0.0,0.0,0.0,0.0,-180.0,0.0,230.0,0.0,0.0,-180.0
2023-06-13,2023,6,206780,-30.0,0.0,209950,0.0,204890.0,0.0,0.0,0.0,0.0,-30.0,0.0,50.0,0.0,0.0,-30.0
2023-06-14,2023,6,206810,30.0,30.0,209950,0.0,204820.0,0.0,0.0,0.0,30.0,0.0,0.0,50.0,0.0,0.0,0.0
2023-06-15,2023,6,207200,390.0,390.0,209950,0.0,204820.0,0.0,0.0,0.0,390.0,0.0,0.0,440.0,0.0,0.0,0.0
2023-06-16,2023,6,206780,-420.0,0.0,209950,0.0,204770.0,0.0,0.0,0.0,0.0,-420.0,0.0,440.0,0.0,0.0,-420.0
2023-06-17,2023,6,206810,30.0,30.0,209950,0.0,204700.0,0.0,0.0,0.0,30.0,0.0,0.0,50.0,0.0,0.0,0.0
2023-06-18,2023,6,206970,160.0,160.0,209950,0.0,204640.0,0.0,0.0,0.0,160.0,0.0,0.0,210.0,0.0,0.0,0.0
2023-06-19,2023,6,207080,110.0,110.0,209950,0.0,204450.0,0.0,0.0,0.0,110.0,0.0,0.0,320.0,0.0,0.0,0.0
2023-06-20,2023,6,206670,-410.0,0.0,209950,0.0,204380.0,0.0,0.0,0.0,0.0,-410.0,0.0,320.0,-90.0,-90.0,-320.0
2023-06-21,2023,6,206080,-590.0,0.0,209950,0.0,204320.0,0.0,0.0,0.0,0.0,-590.0,0.0,0.0,-590.0,-590.0,0.0
2023-06-22,2023,6,205570,-510.0,0.0,209950,0.0,203980.0,0.0,0.0,0.0,0.0,-510.0,0.0,0.0,-510.0,-510.0,0.0
2023-06-23,2023,6,205370,-200.0,0.0,209950,0.0,203610.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,-200.0,-200.0,0.0
2023-06-24,2023,6,205280,-90.0,0.0,209950,0.0,203610.0,0.0,0.0,0.0,0.0,-90.0,0.0,0.0,-90.0,-90.0,0.0
2023-06-25,2023,6,205500,220.0,220.0,209950,0.0,203610.0,0.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,0.0
2023-06-26,2023,6,205460,-40.0,0.0,209950,0.0,202670.0,0.0,0.0,0.0,0.0,-40.0,0.0,220.0,0.0,0.0,-40.0
2023-06-27,2023,6,206030,570.0,570.0,209950,0.0,201850.0,0.0,0.0,0.0,570.0,0.0,0.0,750.0,0.0,0.0,0.0
2023-06-28,2023,6,206050,20.0,20.0,209950,0.0,201410.0,0.0,0.0,0.0,20.0,0.0,0.0,770.0,0.0,0.0,0.0
2023-06-29,2023,6,205870,-180.0,0.0,209950,0.0,201410.0,0.0,0.0,0.0,0.0,-180.0,0.0,770.0,0.0,0.0,-180.0
2023-06-30,2023,6,205980,110.0,110.0,209950,0.0,201410.0,0.0,0.0,0.0,110.0,0.0,0.0,700.0,0.0,0.0,0.0
2023-07-01,2023,7,205820,-160.0,0.0,209950,0.0,201340.0,0.0,0.0,0.0,0.0,-160.0,0.0,700.0,0.0,0.0,-160.0
2023-07-02,2023,7,205960,140.0,140.0,209950,0.0,201300.0,0.0,0.0,0.0,140.0,0.0,0.0,680.0,0.0,0.0,0.0
2023-07-03,2023,7,205980,20.0,20.0,209950,0.0,201120.0,0.0,0.0,0.0,20.0,0.0,0.0,700.0,0.0,0.0,0.0
2023-07-04,2023,7,205920,-60.0,0.0,209950,0.0,200960.0,0.0,0.0,0.0,0.0,-60.0,0.0,700.0,0.0,0.0,-60.0
2023-07-05,2023,7,205710,-210.0,0.0,209950,0.0,200900.0,0.0,0.0,0.0,0.0,-210.0,0.0,640.0,0.0,0.0,-210.0
2023-07-06,2023,7,205410,-300.0,0.0,209950,0.0,200720.0,0.0,0.0,0.0,0.0,-300.0,0.0,430.0,0.0,0.0,-300.0
2023-07-07,2023,7,205410,0.0,0.0,209950,0.0,200520.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0
2023-07-08,2023,7,205180,-230.0,0.0,209950,0.0,200520.0,0.0,0.0,0.0,0.0,-230.0,0.0,130.0,-100.0,-100.0,-130.0
2023-07-09,2023,7,205090,-90.0,0.0,209950,0.0,200520.0,0.0,0.0,0.0,0.0,-90.0,0.0,0.0,-90.0,-90.0,0.0
2023-07-10,2023,7,204890,-200.0,0.0,209950,0.0,200520.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,-200.0,-200.0,0.0
2023-07-11,2023,7,205050,160.0,160.0,209950,0.0,200520.0,0.0,0.0,0.0,160.0,0.0,0.0,160.0,0.0,0.0,0.0
2023-07-12,2023,7,204910,-140.0,0.0,209950,0.0,200520.0,0.0,0.0,0.0,0.0,-140.0,0.0,160.0,0.0,0.0,-140.0
2023-07-13,2023,7,204820,-90.0,0.0,209950,0.0,200520.0,0.0,0.0,0.0,0.0,-90.0,0.0,20.0,-70.0,-70.0,-20.0
2023-07-14,2023,7,204860,40.0,40.0,209950,0.0,200520.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0
2023-07-15,2023,7,204770,-90.0,0.0,209950,0.0,200520.0,0.0,0.0,0.0,0.0,-90.0,0.0,40.0,-50.0,-50.0,-40.0
2023-07-16,2023,7,204700,-70.0,0.0,209950,0.0,200520.0,0.0,0.0,0.0,0.0,-70.0,0.0,0.0,-70.0,-70.0,0.0
2023-07-17,2023,7,204640,-60.0,0.0,209950,0.0,200370.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,-60.0,-60.0,0.0
2023-07-18,2023,7,204450,-190.0,0.0,209950,0.0,200130.0,0.0,0.0,0.0,0.0,-190.0,0.0,0.0,-190.0,-190.0,0.0
2023-07-19,2023,7,204380,-70.0,0.0,209950,0.0,199910.0,0.0,0.0,0.0,0.0,-70.0,0.0,0.0,-70.0,-70.0,0.0
2023-07-20,2023,7,204320,-60.0,0.0,209950,0.0,199880.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,-60.0,-60.0,0.0
2023-07-21,2023,7,203980,-340.0,0.0,209950,0.0,199690.0,0.0,0.0,0.0,0.0,-340.0,0.0,0.0,-340.0,-340.0,0.0
2023-07-22,2023,7,203610,-370.0,0.0,209950,0.0,199550.0,0.0,0.0,0.0,0.0,-370.0,0.0,0.0,-370.0,-370.0,0.0
2023-07-23,2023,7,203750,140.0,140.0,209950,0.0,199440.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,0.0
2023-07-24,2023,7,203770,20.0,20.0,209950,0.0,199290.0,0.0,0.0,0.0,20.0,0.0,0.0,160.0,0.0,0.0,0.0
2023-07-25,2023,7,202670,-1100.0,0.0,209950,0.0,199160.0,0.0,0.0,0.0,0.0,-1100.0,0.0,160.0,-940.0,-940.0,-160.0
2023-07-26,2023,7,201850,-820.0,0.0,209950,0.0,198960.0,0.0,0.0,0.0,0.0,-820.0,0.0,0.0,-820.0,-820.0,0.0
2023-07-27,2023,7,201410,-440.0,0.0,209950,0.0,198720.0,0.0,0.0,0.0,0.0,-440.0,0.0,0.0,-440.0,-440.0,0.0
2023-07-28,2023,7,201450,40.0,40.0,209950,0.0,198540.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0
2023-07-29,2023,7,201430,-20.0,0.0,209950,0.0,198390.0,0.0,0.0,0.0,0.0,-20.0,0.0,40.0,0.0,0.0,-20.0
2023-07-30,2023,7,201340,-90.0,0.0,209950,0.0,198200.0,0.0,0.0,0.0,0.0,-90.0,0.0,20.0,-70.0,-70.0,-20.0
2023-07-31,2023,7,201300,-40.0,0.0,209950,0.0,197960.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-40.0,-40.0,0.0
2023-08-01,2023,8,201120,-180.0,0.0,209950,0.0,197670.0,0.0,0.0,0.0,0.0,-180.0,0.0,0.0,-180.0,-180.0,0.0
2023-08-02,2023,8,200960,-160.0,0.0,209950,0.0,197150.0,0.0,0.0,0.0,0.0,-160.0,0.0,0.0,-160.0,-160.0,0.0
2023-08-03,2023,8,200900,-60.0,0.0,209950,0.0,196760.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,-60.0,-60.0,0.0
